# step, loss_train, loss_test, metrics_test
1.000000000000000000e+04 1.639128413444268517e-06 1.780783532012719661e-05 5.018725005356827751e-06 9.572866019880166277e-07 6.204102476203843253e-08 4.721345536751186955e-09 1.639128413444268517e-06 1.780783532012719661e-05 5.018725005356827751e-06 9.572866019880166277e-07 6.204102476203843253e-08 4.721345536751186955e-09
1.100000000000000000e+04 2.019758767346502282e-06 1.505410818936070427e-05 2.930471737272455357e-06 3.157237244977295632e-07 1.398394999796437332e-08 7.809987323526002001e-09 2.019758767346502282e-06 1.505410818936070427e-05 2.930471737272455357e-06 3.157237244977295632e-07 1.398394999796437332e-08 7.809987323526002001e-09
1.200000000000000000e+04 1.489043370384024456e-06 1.203141437144950032e-05 2.552820888013229705e-07 1.449739670533745084e-07 6.543948938286803241e-09 2.048761854611669264e-10 1.489043370384024456e-06 1.203141437144950032e-05 2.552820888013229705e-07 1.449739670533745084e-07 6.543948938286803241e-09 2.048761854611669264e-10
1.300000000000000000e+04 1.515042413302580826e-06 9.885229701467324048e-06 1.527520367972101667e-07 2.002265375722345198e-08 5.549449788588844967e-09 4.090342287099701934e-09 1.515042413302580826e-06 9.885229701467324048e-06 1.527520367972101667e-07 2.002265375722345198e-08 5.549449788588844967e-09 4.090342287099701934e-09
1.400000000000000000e+04 8.291686413031129632e-07 6.379722890414996073e-06 1.179781961013759428e-07 2.498660478522651829e-08 3.967716155628409069e-10 9.359027330901881214e-09 8.291686413031129632e-07 6.379722890414996073e-06 1.179781961013759428e-07 2.498660478522651829e-08 3.967716155628409069e-10 9.359027330901881214e-09
1.500000000000000000e+04 4.006404878964531235e-07 2.611775471450528130e-06 1.401250528942910023e-07 7.881375552187819267e-10 9.438129167094189143e-10 2.857284721324848675e-14 4.006404878964531235e-07 2.611775471450528130e-06 1.401250528942910023e-07 7.881375552187819267e-10 9.438129167094189143e-10 2.857284721324848675e-14
1.600000000000000000e+04 4.505668300680554239e-07 1.098212351280380972e-06 1.855946010209663655e-07 8.433277116637327708e-07 4.250785323733907717e-08 2.665965670445302749e-09 4.505668300680554239e-07 1.098212351280380972e-06 1.855946010209663655e-07 8.433277116637327708e-07 4.250785323733907717e-08 2.665965670445302749e-09
1.700000000000000000e+04 8.566910878471389879e-07 8.917845093492360320e-07 1.991515773624996655e-06 1.532910573587287217e-06 4.785603380241809646e-08 6.287959877226967365e-06 8.566910878471389879e-07 8.917845093492360320e-07 1.991515773624996655e-06 1.532910573587287217e-06 4.785603380241809646e-08 6.287959877226967365e-06
1.800000000000000000e+04 1.916732372819751617e-07 4.363069194823765429e-07 4.323825351093546487e-07 2.635014880070229992e-06 2.570719459527026629e-08 3.904377976482464874e-08 1.916732372819751617e-07 4.363069194823765429e-07 4.323825351093546487e-07 2.635014880070229992e-06 2.570719459527026629e-08 3.904377976482464874e-08
1.900000000000000000e+04 1.051782234640086244e-07 1.581951067919362686e-07 2.718893910014230642e-08 3.624123223744390998e-11 1.052100739862282808e-09 1.700652119129841822e-11 1.051782234640086244e-07 1.581951067919362686e-07 2.718893910014230642e-08 3.624123223744390998e-11 1.052100739862282808e-09 1.700652119129841822e-11
2.000000000000000000e+04 5.476078058563871309e-06 1.136723881245416123e-06 5.906098067498533055e-06 9.685163604444824159e-07 1.742959767625507084e-07 3.471696174983662786e-07 5.476078058563871309e-06 1.136723881245416123e-06 5.906098067498533055e-06 9.685163604444824159e-07 1.742959767625507084e-07 3.471696174983662786e-07
